timestamp,latitude,longitude,pm2_5_ug_m3,pm10_ug_m3,co2_ppm,temperature_c,humidity_percent,wind_speed_m_s,aqi_demo
2026-08-02 11:00:21.680,19.189296,73.19527,44.5,73.1,471.5,27.82,71.2,3.32,74
2026-08-02 11:00:21.760,19.189312,73.195176,44.2,72.2,475.9,27.73,71.9,3.41,74
2026-08-02 11:00:21.840,19.189235,73.195212,42.6,68.4,475.5,27.73,71.6,3.25,71
2026-08-02 11:00:21.920,19.189258,73.195197,44.3,70.9,474.8,27.7,71.8,3.33,74
2026-08-02 11:00:22.000,19.189211,73.19509,43.5,68.6,474.7,27.85,71.7,3.34,72
2026-08-02 11:00:22.080,19.189248,73.195085,42.8,68.6,477.3,27.68,71.6,3.34,71
2026-08-02 11:00:22.160,19.189225,73.194994,46.1,74.9,472.8,27.75,71.6,3.47,77
2026-08-02 11:00:22.240,19.18927,73.195051,44.3,72.7,473.5,27.77,72.0,3.35,74
2026-08-02 11:00:22.320,19.189205,73.195002,44.4,72.5,472.5,27.66,72.0,3.41,74
2026-08-02 11:00:22.400,19.189199,73.195022,44.1,69.7,475.2,27.73,71.8,3.4,74
2026-08-02 11:00:22.480,19.189248,73.194907,43.7,68.5,477.1,27.72,71.8,3.49,73
2026-08-02 11:00:22.560,19.189239,73.194927,43.3,70.5,469.7,27.77,72.0,3.45,72
2026-08-02 11:00:22.640,19.189178,73.194935,43.6,71.6,473.6,27.81,71.8,3.41,73
2026-08-02 11:00:22.720,19.189181,73.194856,42.9,70.8,477.9,27.74,71.5,3.47,72
2026-08-02 11:00:22.800,19.189183,73.194791,43.5,71.6,477.2,27.7,71.8,3.45,72
2026-08-02 11:00:22.880,19.189215,73.194819,43.7,70.2,474.5,27.81,71.8,3.3,73
2026-08-02 11:00:22.960,19.189197,73.194748,43.9,69.0,477.1,27.72,71.6,3.34,73
2026-08-02 11:00:23.040,19.189246,73.194708,43.8,71.8,475.3,27.78,71.4,3.38,73
2026-08-02 11:00:23.120,19.189103,73.194692,44.8,72.0,473.8,27.73,71.5,3.59,75
2026-08-02 11:00:23.200,19.18917,73.194722,44.7,70.3,473.9,27.77,72.0,3.41,74
2026-08-02 11:00:23.280,19.189139,73.194727,43.8,69.1,478.1,27.69,71.5,3.38,73
2026-08-02 11:00:23.360,19.189175,73.194621,43.7,70.3,471.4,27.77,71.6,3.29,73
2026-08-02 11:00:23.440,19.18915,73.19457,42.3,67.7,466.1,27.72,71.9,3.6,70
2026-08-02 11:00:23.520,19.189121,73.194555,46.3,72.6,474.0,27.82,71.9,3.46,77
2026-08-02 11:00:23.600,19.189143,73.194557,44.5,70.1,477.5,27.74,71.7,3.43,74
2026-08-02 11:00:23.680,19.189132,73.194471,42.7,68.0,474.9,27.73,71.4,3.46,71
2026-08-02 11:00:23.760,19.189093,73.194473,44.5,72.5,475.7,27.73,72.0,3.52,74
2026-08-02 11:00:23.840,19.189103,73.194407,44.0,71.3,476.4,27.68,71.7,3.33,73
2026-08-02 11:00:23.920,19.189183,73.194346,45.8,71.6,483.3,27.73,72.0,3.47,76
2026-08-02 11:00:24.000,19.189113,73.194344,46.2,75.1,478.1,27.76,71.1,3.51,77
2026-08-02 11:00:24.080,19.18915,73.194366,45.0,75.2,480.4,27.77,71.6,3.51,75
2026-08-02 11:00:24.160,19.189165,73.194284,42.5,67.7,471.6,27.77,71.7,3.45,71
2026-08-02 11:00:24.240,19.189129,73.194292,44.0,71.1,476.2,27.82,71.9,3.49,73
2026-08-02 11:00:24.320,19.189132,73.194249,44.6,70.7,469.7,27.68,71.2,3.69,74
2026-08-02 11:00:24.400,19.189141,73.19428,44.6,69.9,474.8,27.79,72.1,3.62,74
2026-08-02 11:00:24.480,19.189084,73.194196,44.6,71.1,466.2,27.71,71.6,3.47,74
2026-08-02 11:00:24.560,19.189138,73.19419,44.9,72.3,475.2,27.78,71.9,3.42,75
2026-08-02 11:00:24.640,19.18918,73.1941,41.8,66.6,469.0,27.74,71.9,3.64,70
2026-08-02 11:00:24.720,19.189119,73.194096,44.4,71.1,470.0,27.62,72.2,3.52,74
2026-08-02 11:00:24.800,19.18914,73.194091,44.1,73.4,475.6,27.72,72.2,3.57,74
2026-08-02 11:00:24.880,19.189137,73.194021,45.3,72.9,476.8,27.84,71.7,3.62,76
2026-08-02 11:00:24.960,19.189135,73.194051,42.6,67.9,471.1,27.73,71.5,3.58,71
2026-08-02 11:00:25.040,19.189155,73.193991,43.6,72.0,473.7,27.8,71.8,3.52,73
2026-08-02 11:00:25.120,19.189144,73.193997,43.4,69.0,481.1,27.79,72.3,3.65,72
2026-08-02 11:00:25.200,19.189143,73.193919,45.0,70.7,482.6,27.83,71.7,3.52,75
2026-08-02 11:00:25.280,19.189207,73.1939,45.2,71.4,472.6,27.79,72.0,3.52,75
2026-08-02 11:00:25.360,19.189176,73.193878,44.9,71.4,468.3,27.74,72.1,3.52,75
2026-08-02 11:00:25.440,19.189142,73.193883,44.9,70.2,471.4,27.83,71.8,3.48,75
2026-08-02 11:00:25.520,19.189167,73.193821,45.7,74.0,479.3,27.77,71.5,3.66,76
2026-08-02 11:00:25.600,19.189144,73.193871,45.8,72.6,475.6,27.69,71.7,3.55,76
2026-08-02 11:00:25.680,19.189084,73.193768,45.1,71.8,477.2,27.69,71.5,3.42,75
2026-08-02 11:00:25.760,19.189163,73.193731,45.0,71.1,481.5,27.69,71.8,3.6,75
2026-08-02 11:00:25.840,19.18914,73.193748,44.8,71.4,472.4,27.89,72.0,3.53,75
2026-08-02 11:00:25.920,19.189167,73.19369,44.2,72.4,476.5,27.73,72.2,3.57,74
2026-08-02 11:00:26.000,19.189186,73.193682,45.5,73.2,474.1,27.76,71.8,3.54,76
2026-08-02 11:00:26.080,19.189223,73.193669,45.2,73.1,479.8,27.75,71.3,3.58,75
2026-08-02 11:00:26.160,19.189138,73.193642,45.8,72.5,479.7,27.84,71.8,3.65,76
2026-08-02 11:00:26.240,19.189177,73.193575,46.6,75.7,474.9,27.77,72.0,3.65,78
2026-08-02 11:00:26.320,19.189209,73.193516,45.5,73.2,477.8,27.66,72.1,3.55,76
2026-08-02 11:00:26.400,19.18914,73.193496,45.2,70.4,482.3,27.77,72.2,3.4,75
2026-08-02 11:00:26.480,19.18924,73.19348,46.6,73.9,485.0,27.71,71.9,3.63,78
2026-08-02 11:00:26.560,19.189164,73.193403,45.1,71.8,477.2,27.83,71.9,3.51,75
2026-08-02 11:00:26.640,19.189236,73.193424,44.3,70.3,473.1,27.73,71.7,3.51,74
2026-08-02 11:00:26.720,19.189243,73.193477,45.6,73.0,477.3,27.74,71.4,3.6,76
2026-08-02 11:00:26.800,19.189221,73.193288,45.3,70.6,479.9,27.77,71.7,3.71,76
2026-08-02 11:00:26.880,19.189264,73.193365,45.5,71.4,479.3,27.78,71.7,3.57,76
2026-08-02 11:00:26.960,19.189224,73.193335,46.2,75.4,472.6,27.79,72.0,3.57,77
2026-08-02 11:00:27.040,19.189305,73.193289,44.8,70.9,478.4,27.75,72.5,3.58,75
2026-08-02 11:00:27.120,19.189233,73.193303,47.2,76.6,476.7,27.76,71.7,3.6,79
2026-08-02 11:00:27.200,19.189266,73.19324,45.5,71.4,475.7,27.86,72.9,3.61,76
2026-08-02 11:00:27.280,19.189206,73.193268,47.2,73.2,474.8,27.83,72.7,3.65,79
2026-08-02 11:00:27.360,19.18928,73.19314,45.4,73.3,479.5,27.8,72.3,3.67,76
2026-08-02 11:00:27.440,19.189269,73.193197,47.3,73.5,480.8,27.8,72.0,3.56,79
2026-08-02 11:00:27.520,19.189308,73.193153,43.6,68.6,477.5,27.81,72.2,3.58,73
2026-08-02 11:00:27.600,19.189316,73.193085,45.6,73.8,477.9,27.79,71.8,3.56,76
2026-08-02 11:00:27.680,19.189304,73.19316,45.1,70.6,479.0,27.78,72.3,3.57,75
2026-08-02 11:00:27.760,19.189326,73.193075,44.5,71.7,480.0,27.78,72.2,3.68,74
2026-08-02 11:00:27.840,19.189367,73.19306,44.3,72.9,478.9,27.81,72.0,3.69,74
2026-08-02 11:00:27.920,19.189303,73.193097,46.1,73.3,473.7,27.82,72.8,3.66,77
2026-08-02 11:00:28.000,19.189381,73.193031,45.7,72.3,480.9,27.75,72.2,3.65,76
2026-08-02 11:00:28.080,19.189363,73.192922,46.4,72.9,480.8,27.67,71.8,3.61,77
2026-08-02 11:00:28.160,19.189373,73.192974,46.2,72.3,485.1,27.8,72.2,3.7,77
2026-08-02 11:00:28.240,19.189348,73.192925,45.9,74.5,478.9,27.89,72.2,3.61,76
2026-08-02 11:00:28.320,19.189383,73.192831,46.2,75.2,477.2,27.72,72.0,3.59,77
2026-08-02 11:00:28.400,19.189482,73.192913,47.1,74.6,477.6,27.79,73.1,3.7,78
2026-08-02 11:00:28.480,19.189448,73.192811,47.5,75.9,478.8,27.82,72.4,3.66,79
2026-08-02 11:00:28.560,19.189426,73.1929,47.1,75.0,480.9,27.83,72.8,3.51,78
2026-08-02 11:00:28.640,19.189459,73.19279,47.1,74.9,479.7,27.71,72.6,3.55,78
2026-08-02 11:00:28.720,19.189416,73.192773,46.8,73.6,488.6,27.84,72.1,3.75,78
2026-08-02 11:00:28.800,19.189456,73.192741,47.0,73.9,476.2,27.78,71.9,3.64,78
2026-08-02 11:00:28.880,19.189425,73.192712,45.3,72.6,480.2,27.76,72.5,3.63,76
2026-08-02 11:00:28.960,19.189528,73.192669,46.0,72.8,477.2,27.82,72.8,3.73,77
2026-08-02 11:00:29.040,19.189479,73.19264,47.5,76.7,482.3,27.78,73.2,3.64,79
2026-08-02 11:00:29.120,19.189533,73.192679,46.8,74.4,479.9,27.78,71.8,3.58,78
2026-08-02 11:00:29.200,19.189508,73.192573,45.8,74.4,482.0,27.75,72.0,3.59,76
2026-08-02 11:00:29.280,19.189544,73.192576,47.2,75.8,484.2,27.72,72.8,3.64,79
2026-08-02 11:00:29.360,19.189573,73.192528,46.2,73.8,479.1,27.83,73.0,3.66,77
2026-08-02 11:00:29.440,19.189515,73.192539,46.9,73.2,488.1,27.82,73.1,3.57,78
2026-08-02 11:00:29.520,19.189548,73.192515,48.6,76.8,480.8,27.85,72.2,3.65,81
2026-08-02 11:00:29.600,19.189569,73.192519,46.8,74.5,483.1,27.82,73.1,3.56,78
2026-08-02 11:00:29.680,19.189609,73.192495,46.8,73.2,486.2,27.92,72.9,3.56,78
2026-08-02 11:00:29.760,19.189605,73.192487,47.0,74.9,477.2,27.88,72.7,3.48,78
2026-08-02 11:00:29.840,19.189676,73.192497,47.4,75.6,486.3,27.71,72.5,3.52,79
2026-08-02 11:00:29.920,19.18966,73.192425,47.0,73.4,492.6,27.81,72.9,3.59,78
2026-08-02 11:00:30.000,19.189661,73.192368,47.5,76.9,483.5,27.84,72.8,3.51,79
2026-08-02 11:00:30.080,19.189634,73.192334,47.9,74.9,482.6,27.73,73.0,3.56,80
2026-08-02 11:00:30.160,19.189683,73.192289,47.0,74.4,484.9,27.83,73.1,3.56,78
2026-08-02 11:00:30.240,19.18971,73.192349,48.8,79.6,480.7,27.91,72.8,3.56,81
2026-08-02 11:00:30.320,19.189703,73.192357,48.2,75.2,477.8,27.91,72.1,3.55,80
2026-08-02 11:00:30.400,19.189673,73.192228,47.1,74.5,477.8,27.85,72.4,3.53,78
2026-08-02 11:00:30.480,19.189765,73.192265,46.5,73.3,472.9,27.89,72.9,3.46,78
2026-08-02 11:00:30.560,19.189768,73.192247,48.4,77.4,480.0,27.84,72.8,3.4,81
2026-08-02 11:00:30.640,19.189842,73.192215,48.0,78.3,484.5,27.91,73.4,3.42,80
2026-08-02 11:00:30.720,19.189863,73.192213,47.4,75.2,491.8,27.85,73.1,3.45,79
2026-08-02 11:00:30.800,19.189792,73.192159,46.2,71.4,480.5,27.8,73.0,3.44,77
2026-08-02 11:00:30.880,19.189823,73.19221,47.2,76.3,480.0,27.86,73.5,3.62,79
2026-08-02 11:00:30.960,19.189864,73.192118,47.0,75.4,489.9,27.91,73.2,3.59,78
2026-08-02 11:00:31.040,19.189858,73.192154,48.6,75.8,481.2,27.85,72.6,3.45,81
2026-08-02 11:00:31.120,19.189913,73.192125,48.9,77.4,480.9,27.82,73.3,3.39,82
2026-08-02 11:00:31.200,19.18992,73.192146,48.5,76.3,477.3,27.84,72.6,3.39,81
2026-08-02 11:00:31.280,19.189878,73.192074,49.3,79.9,484.2,27.91,73.0,3.44,82
2026-08-02 11:00:31.360,19.189979,73.192129,48.9,79.4,486.4,27.89,72.7,3.64,82
2026-08-02 11:00:31.440,19.189943,73.192008,48.3,75.4,489.1,27.88,73.3,3.33,80
2026-08-02 11:00:31.520,19.190051,73.192068,46.3,73.5,480.3,27.78,73.4,3.29,77
2026-08-02 11:00:31.600,19.190037,73.191947,48.8,75.8,489.0,27.91,73.0,3.48,81
2026-08-02 11:00:31.680,19.190034,73.191954,48.0,76.3,484.5,27.82,73.2,3.25,80
2026-08-02 11:00:31.760,19.190028,73.192,47.2,73.3,484.2,27.89,73.3,3.37,79
2026-08-02 11:00:31.840,19.190061,73.191943,47.4,72.2,485.4,27.87,72.9,3.39,79
2026-08-02 11:00:31.920,19.190103,73.191854,45.8,73.6,479.7,27.85,73.5,3.5,76
2026-08-02 11:00:32.000,19.190088,73.191882,47.5,76.3,484.7,27.86,72.6,3.47,79
2026-08-02 11:00:32.080,19.190132,73.191912,48.2,76.4,485.8,27.88,73.1,3.32,80
2026-08-02 11:00:32.160,19.190148,73.19188,47.6,73.9,484.1,27.9,72.9,3.28,79
2026-08-02 11:00:32.240,19.190132,73.191808,48.3,77.1,491.9,27.86,73.0,3.42,80
2026-08-02 11:00:32.320,19.190141,73.191819,47.1,74.9,483.0,27.99,73.5,3.34,78
2026-08-02 11:00:32.400,19.190186,73.1918,48.3,76.6,484.4,27.89,73.9,3.41,80
2026-08-02 11:00:32.480,19.190282,73.191818,48.9,75.5,483.8,27.84,73.0,3.28,82
2026-08-02 11:00:32.560,19.19022,73.191772,49.8,77.0,478.5,27.83,73.4,3.4,83
2026-08-02 11:00:32.640,19.19022,73.191765,48.4,76.4,479.4,27.9,73.9,3.31,81
2026-08-02 11:00:32.720,19.190292,73.191722,47.9,75.6,485.6,27.98,73.3,3.3,80
2026-08-02 11:00:32.800,19.190268,73.191722,46.5,72.2,484.7,27.97,73.6,3.27,78
2026-08-02 11:00:32.880,19.190265,73.191716,48.2,74.9,489.5,27.87,73.5,3.27,80
2026-08-02 11:00:32.960,19.190317,73.191714,48.7,76.0,478.7,27.98,73.4,3.39,81
2026-08-02 11:00:33.040,19.190321,73.191629,48.6,75.7,484.6,27.92,73.6,3.23,81
2026-08-02 11:00:33.120,19.190298,73.191657,45.8,71.7,485.8,27.87,73.8,3.37,76
2026-08-02 11:00:33.200,19.190382,73.191606,47.6,74.8,480.4,27.94,73.9,3.47,79
2026-08-02 11:00:33.280,19.190368,73.191612,48.1,76.6,492.6,27.93,73.2,3.19,80
2026-08-02 11:00:33.360,19.190426,73.19169,49.3,76.2,481.9,27.94,73.8,3.13,82
2026-08-02 11:00:33.440,19.190404,73.191607,48.5,76.1,485.5,27.87,73.6,3.29,81
2026-08-02 11:00:33.520,19.190469,73.19159,48.3,76.1,483.5,27.99,73.7,3.35,80
2026-08-02 11:00:33.600,19.190485,73.19152,49.0,78.9,487.5,27.88,73.6,3.18,82
2026-08-02 11:00:33.680,19.190443,73.191545,47.4,73.1,487.2,27.97,73.7,3.31,79
2026-08-02 11:00:33.760,19.190561,73.191468,48.0,75.6,482.4,28.01,73.5,3.15,80
2026-08-02 11:00:33.840,19.190565,73.191534,49.1,76.8,486.6,27.91,73.8,3.22,82
2026-08-02 11:00:33.920,19.190567,73.191522,49.2,78.5,492.0,27.97,73.5,3.41,82
2026-08-02 11:00:34.000,19.190623,73.19153,47.2,76.6,491.8,27.98,73.6,3.32,79
2026-08-02 11:00:34.080,19.190591,73.191478,50.2,78.2,484.4,27.89,74.4,3.16,84
2026-08-02 11:00:34.160,19.190667,73.19146,48.5,76.4,496.4,27.95,73.5,3.18,81
2026-08-02 11:00:34.240,19.190597,73.191458,50.0,79.0,487.7,27.98,73.9,3.04,83
2026-08-02 11:00:34.320,19.190672,73.191417,49.2,77.6,485.2,27.9,73.8,3.23,82
2026-08-02 11:00:34.400,19.1907,73.19145,46.5,73.4,489.4,27.91,74.0,3.14,78
2026-08-02 11:00:34.480,19.190653,73.191421,48.9,76.4,492.8,27.95,74.0,3.22,82
2026-08-02 11:00:34.560,19.190781,73.191344,49.1,75.5,488.7,27.92,73.9,3.06,82
2026-08-02 11:00:34.640,19.190688,73.191379,47.8,76.5,491.6,27.9,74.1,3.23,80
2026-08-02 11:00:34.720,19.19069,73.191322,50.1,78.6,493.2,28.0,74.1,3.12,84
2026-08-02 11:00:34.800,19.190767,73.191335,48.6,75.9,483.0,28.0,73.4,3.2,81
2026-08-02 11:00:34.880,19.190875,73.191383,46.6,75.8,487.4,27.94,73.9,3.12,78
2026-08-02 11:00:34.960,19.1908,73.191397,48.4,73.0,486.0,27.94,73.8,3.0,81
2026-08-02 11:00:35.040,19.190807,73.191311,48.7,76.9,490.4,28.06,73.8,3.12,81
2026-08-02 11:00:35.120,19.190854,73.19127,48.5,75.8,495.5,27.91,73.5,3.15,81
2026-08-02 11:00:35.200,19.190924,73.191327,49.4,76.1,489.3,28.06,73.9,3.0,82
2026-08-02 11:00:35.280,19.190921,73.191328,47.5,74.4,492.4,27.96,74.4,3.08,79
2026-08-02 11:00:35.360,19.190905,73.191295,49.4,77.7,484.9,27.96,74.1,3.03,82
2026-08-02 11:00:35.440,19.190936,73.191289,48.9,77.5,493.6,28.04,74.0,2.96,82
2026-08-02 11:00:35.520,19.190897,73.191219,48.6,75.8,491.3,28.03,74.0,3.04,81
2026-08-02 11:00:35.600,19.190961,73.19128,49.2,75.0,486.5,27.95,74.0,3.0,82
2026-08-02 11:00:35.680,19.190992,73.191195,49.1,76.3,489.0,28.07,74.4,3.12,82
2026-08-02 11:00:35.760,19.191007,73.191194,49.4,77.2,489.0,27.94,74.0,3.0,82
2026-08-02 11:00:35.840,19.191029,73.191229,45.6,72.9,484.7,27.96,74.1,3.01,76
2026-08-02 11:00:35.920,19.191044,73.191198,47.8,73.3,494.4,27.89,74.7,3.02,80
2026-08-02 11:00:36.000,19.191035,73.191219,47.7,72.1,496.4,27.92,74.4,3.05,80
2026-08-02 11:00:36.080,19.191082,73.191177,47.9,74.8,492.7,27.99,74.4,3.06,80
2026-08-02 11:00:36.160,19.191086,73.19118,49.9,75.1,490.5,28.06,74.4,3.04,83
2026-08-02 11:00:36.240,19.191132,73.191181,48.7,77.9,490.2,28.04,73.9,2.92,81
2026-08-02 11:00:36.320,19.191164,73.191203,47.5,73.8,485.1,28.05,74.2,3.0,79
2026-08-02 11:00:36.400,19.191123,73.191179,48.8,74.0,491.9,28.0,74.1,3.01,81
2026-08-02 11:00:36.480,19.191194,73.191153,48.4,73.2,491.5,28.0,74.5,3.1,81
2026-08-02 11:00:36.560,19.191226,73.191071,47.2,73.6,489.2,28.04,74.3,2.93,79
2026-08-02 11:00:36.640,19.191191,73.191123,45.8,73.6,488.8,28.01,74.2,2.91,76
2026-08-02 11:00:36.720,19.191224,73.191128,50.4,76.3,493.4,28.02,74.3,2.99,84
2026-08-02 11:00:36.800,19.191238,73.191101,47.2,74.3,493.4,28.03,74.0,2.95,79
2026-08-02 11:00:36.880,19.191293,73.191137,47.4,73.2,481.7,27.99,74.7,2.99,79
2026-08-02 11:00:36.960,19.191216,73.191177,48.2,74.3,488.6,28.08,74.5,2.95,80
2026-08-02 11:00:37.040,19.191306,73.191084,47.5,74.2,487.2,28.1,74.1,2.86,79
2026-08-02 11:00:37.120,19.191355,73.191079,47.5,72.9,488.7,28.05,74.1,2.93,79
2026-08-02 11:00:37.200,19.191302,73.191092,47.3,73.9,491.0,28.02,74.6,2.92,79
2026-08-02 11:00:37.280,19.191423,73.191043,47.6,74.7,492.6,28.11,73.5,2.97,79
2026-08-02 11:00:37.360,19.191345,73.19107,49.8,74.9,486.2,27.96,74.4,2.85,83
2026-08-02 11:00:37.440,19.191406,73.191049,47.4,75.0,489.8,28.1,74.9,2.84,79
2026-08-02 11:00:37.520,19.191309,73.191077,48.7,71.5,496.3,27.98,74.3,2.99,81
2026-08-02 11:00:37.600,19.191419,73.191018,48.6,75.0,483.5,28.1,74.4,2.98,81
2026-08-02 11:00:37.680,19.191369,73.191032,48.1,74.2,489.4,28.03,74.4,2.95,80
2026-08-02 11:00:37.760,19.191403,73.190953,47.3,75.2,483.8,28.12,74.8,2.89,79
2026-08-02 11:00:37.840,19.191441,73.191,48.2,74.5,491.0,28.06,74.3,3.05,80
2026-08-02 11:00:37.920,19.191439,73.190987,50.2,79.6,484.8,28.14,74.8,2.95,84
2026-08-02 11:00:38.000,19.19144,73.190992,48.9,76.0,489.9,28.04,74.4,2.95,82
2026-08-02 11:00:38.080,19.191516,73.191027,46.6,73.1,487.6,28.13,74.3,2.84,78
2026-08-02 11:00:38.160,19.191546,73.191053,45.9,71.7,487.7,28.05,74.7,2.75,76
2026-08-02 11:00:38.240,19.191456,73.190978,48.5,76.3,491.4,28.08,74.6,2.83,81
2026-08-02 11:00:38.320,19.19151,73.19102,50.5,77.1,492.7,28.16,74.5,2.86,84
2026-08-02 11:00:38.400,19.191573,73.190944,48.6,75.0,489.5,28.13,74.6,2.82,81
2026-08-02 11:00:38.480,19.19156,73.190911,48.3,75.2,491.6,28.04,74.7,2.86,80
2026-08-02 11:00:38.560,19.191587,73.190934,48.2,73.7,486.7,28.11,74.7,2.79,80
2026-08-02 11:00:38.640,19.191655,73.191018,49.7,77.8,488.2,28.2,74.8,2.69,83
2026-08-02 11:00:38.720,19.191612,73.19099,48.1,76.7,486.8,28.14,74.2,2.86,80
2026-08-02 11:00:38.800,19.191629,73.19091,48.1,76.0,485.8,28.16,74.1,2.96,80
2026-08-02 11:00:38.880,19.191648,73.190973,46.2,73.5,489.9,28.05,74.4,2.7,77
2026-08-02 11:00:38.960,19.191654,73.190913,46.6,69.6,491.1,28.04,75.2,2.81,78
2026-08-02 11:00:39.040,19.191656,73.190898,47.9,73.3,484.0,28.11,74.4,2.81,80
2026-08-02 11:00:39.120,19.191619,73.190911,47.9,71.7,485.0,28.07,74.7,2.68,80
2026-08-02 11:00:39.200,19.191757,73.190884,47.0,70.8,483.6,28.14,74.5,2.57,78
2026-08-02 11:00:39.280,19.191669,73.19091,47.0,71.3,491.9,28.16,74.7,2.81,78
2026-08-02 11:00:39.360,19.19173,73.190936,45.6,71.0,476.8,28.1,74.5,2.79,76
2026-08-02 11:00:39.440,19.191672,73.190865,48.2,75.5,484.5,28.04,74.1,2.7,80
2026-08-02 11:00:39.520,19.191693,73.190872,47.9,75.7,486.6,28.08,74.8,2.81,80
2026-08-02 11:00:39.600,19.191747,73.190951,46.7,70.7,489.8,28.1,74.6,2.77,78
2026-08-02 11:00:39.680,19.191752,73.190913,46.8,72.7,495.7,28.09,74.1,2.79,78
2026-08-02 11:00:39.760,19.191745,73.190853,48.0,73.7,482.2,28.19,74.6,2.91,80
2026-08-02 11:00:39.840,19.191754,73.190903,45.1,71.2,493.8,28.08,74.6,2.8,75
2026-08-02 11:00:39.920,19.19176,73.190859,47.0,71.1,487.6,28.19,74.6,2.65,78
2026-08-02 11:00:40.000,19.19176,73.19085,45.8,70.0,485.4,28.08,74.9,2.84,76
2026-08-02 11:00:40.080,19.191714,73.190863,48.4,74.5,489.9,28.07,74.9,2.76,81
2026-08-02 11:00:40.160,19.191789,73.190814,45.8,72.1,488.2,28.11,74.3,2.77,76
2026-08-02 11:00:40.240,19.191787,73.190846,46.6,71.7,478.5,28.07,74.9,2.73,78
2026-08-02 11:00:40.320,19.191788,73.19082,45.0,69.1,489.5,28.23,75.2,2.86,75
2026-08-02 11:00:40.400,19.19178,73.190811,47.1,73.2,492.2,28.18,74.7,2.7,78
2026-08-02 11:00:40.480,19.191804,73.190786,45.9,69.8,487.0,28.08,74.7,2.81,76
2026-08-02 11:00:40.560,19.191817,73.190858,47.6,70.6,482.6,28.16,74.4,2.89,79
2026-08-02 11:00:40.640,19.191857,73.190847,45.7,70.1,484.7,28.08,74.8,2.54,76
2026-08-02 11:00:40.720,19.191842,73.190813,47.2,73.5,488.7,28.17,74.4,2.78,79
2026-08-02 11:00:40.800,19.191862,73.190813,44.8,68.4,485.6,28.07,74.2,2.75,75
2026-08-02 11:00:40.880,19.191794,73.190808,46.0,73.4,488.6,28.1,74.6,2.77,77
2026-08-02 11:00:40.960,19.191797,73.190757,46.8,72.2,497.4,28.1,74.3,2.88,78
2026-08-02 11:00:41.040,19.191771,73.190817,47.0,72.9,487.1,28.11,74.9,2.79,78
2026-08-02 11:00:41.120,19.191846,73.190796,46.4,71.4,492.8,28.09,75.1,2.82,77
2026-08-02 11:00:41.200,19.191868,73.190766,45.6,68.1,486.7,28.03,74.6,2.67,76
2026-08-02 11:00:41.280,19.191898,73.190834,43.3,66.8,478.1,28.13,74.9,2.67,72
2026-08-02 11:00:41.360,19.1918,73.190769,45.7,67.9,487.8,28.21,74.6,2.81,76
2026-08-02 11:00:41.440,19.191885,73.190778,46.4,69.6,483.8,28.11,74.4,2.65,77
2026-08-02 11:00:41.520,19.191853,73.190803,46.1,70.4,487.3,28.05,74.6,2.73,77
2026-08-02 11:00:41.600,19.191875,73.190771,47.8,74.0,487.8,28.09,74.3,2.72,80
2026-08-02 11:00:41.680,19.19185,73.190827,45.8,70.4,489.8,28.12,74.6,2.67,76
2026-08-02 11:00:41.760,19.191908,73.190794,44.4,68.4,486.2,28.14,74.3,2.65,74
2026-08-02 11:00:41.840,19.191867,73.190828,47.6,72.7,478.8,28.09,74.5,2.63,79
2026-08-02 11:00:41.920,19.191809,73.190809,46.1,70.6,480.3,28.07,74.6,2.67,77
2026-08-02 11:00:42.000,19.191851,73.190832,47.3,71.6,482.5,28.16,74.3,2.7,79
2026-08-02 11:00:42.080,19.191855,73.190737,46.4,71.2,484.9,28.08,74.4,2.64,77
2026-08-02 11:00:42.160,19.191847,73.190784,45.5,71.1,483.6,28.22,74.6,2.71,76
2026-08-02 11:00:42.240,19.191791,73.190802,44.4,66.2,482.0,28.18,74.6,2.73,74
2026-08-02 11:00:42.320,19.191897,73.19076,46.2,71.7,483.7,28.16,74.5,2.9,77
2026-08-02 11:00:42.400,19.191799,73.19073,46.5,71.4,479.0,28.16,75.2,2.75,78
2026-08-02 11:00:42.480,19.191818,73.190724,46.2,70.8,483.4,28.13,74.7,2.72,77
2026-08-02 11:00:42.560,19.191829,73.190728,45.7,73.9,480.3,28.09,74.3,2.66,76
2026-08-02 11:00:42.640,19.191817,73.190781,45.1,69.1,484.3,28.22,74.8,2.65,75
2026-08-02 11:00:42.720,19.191824,73.190746,44.7,70.7,480.0,28.24,74.5,2.84,74
2026-08-02 11:00:42.800,19.191858,73.190748,44.8,65.3,480.5,28.21,74.5,2.78,75
2026-08-02 11:00:42.880,19.191842,73.190772,45.7,67.9,479.9,28.15,74.6,2.63,76
2026-08-02 11:00:42.960,19.191808,73.190743,44.0,66.9,486.8,28.15,74.6,2.69,73
2026-08-02 11:00:43.040,19.191844,73.190773,44.4,68.9,476.8,28.12,74.7,2.73,74
2026-08-02 11:00:43.120,19.191852,73.19075,44.4,68.0,487.7,28.21,74.5,2.82,74
2026-08-02 11:00:43.200,19.191827,73.190712,45.3,65.7,479.7,28.08,74.0,2.68,76
2026-08-02 11:00:43.280,19.191831,73.190786,46.6,68.2,482.0,28.03,74.5,2.77,78
2026-08-02 11:00:43.360,19.191838,73.190736,44.6,66.1,483.6,28.17,73.9,2.76,74
2026-08-02 11:00:43.440,19.191762,73.190735,44.3,68.1,487.0,28.21,74.7,2.78,74
