timestamp,latitude,longitude,pm2_5_ug_m3,pm10_ug_m3,co2_ppm,temperature_c,humidity_percent,wind_speed_m_s
2026-08-02 10:00:53.950,18.526249,73.872866,54.7,92.4,500.6,27.74,71.3,3.38
2026-08-02 10:00:54.000,18.526109,73.87277,54.2,93.3,502.6,27.73,71.2,3.42
2026-08-02 10:00:54.050,18.526215,73.872915,55.6,92.7,500.3,27.68,71.3,3.46
2026-08-02 10:00:54.100,18.526288,73.872998,53.5,91.9,503.5,27.58,71.4,3.45
2026-08-02 10:00:54.150,18.526261,73.872636,54.2,94.2,493.4,27.69,71.2,3.45
2026-08-02 10:00:54.200,18.526729,73.872932,54.0,93.8,500.8,27.78,71.1,3.6
2026-08-02 10:00:54.250,18.526291,73.872724,52.6,90.9,496.6,27.61,71.6,3.58
2026-08-02 10:00:54.300,18.526289,73.872949,52.1,88.3,494.5,27.7,71.6,3.45
2026-08-02 10:00:54.350,18.526482,73.872879,53.6,91.3,498.4,27.63,71.4,3.3
2026-08-02 10:00:54.400,18.526183,73.872814,52.9,90.0,509.3,27.82,71.3,3.47
2026-08-02 10:00:54.450,18.526293,73.872668,52.9,92.2,507.3,27.78,71.4,3.52
2026-08-02 10:00:54.500,18.526498,73.872803,56.0,92.3,506.6,27.71,71.0,3.44
2026-08-02 10:00:54.550,18.526534,73.872745,54.2,89.9,499.5,27.79,71.3,3.58
2026-08-02 10:00:54.600,18.526349,73.872526,51.0,91.2,506.6,27.71,70.2,3.6
2026-08-02 10:00:54.650,18.526486,73.87285,54.1,91.9,499.2,27.6,72.0,3.58
2026-08-02 10:00:54.700,18.52622,73.872771,53.0,87.4,503.7,27.69,71.4,3.32
2026-08-02 10:00:54.750,18.526397,73.872816,56.2,96.6,497.1,27.69,72.2,3.55
2026-08-02 10:00:54.800,18.526385,73.872995,52.9,92.4,499.8,27.73,71.1,3.68
2026-08-02 10:00:54.850,18.526352,73.87277,53.2,87.5,498.6,27.74,71.0,3.64
2026-08-02 10:00:54.900,18.526345,73.872764,54.8,95.2,508.4,27.65,71.0,3.46
2026-08-02 10:00:54.950,18.526545,73.872855,52.4,86.9,511.1,27.63,71.0,3.54
2026-08-02 10:00:55.000,18.526416,73.872932,54.4,94.9,508.0,27.73,71.4,3.49
2026-08-02 10:00:55.050,18.526613,73.872975,54.3,91.2,496.9,27.8,70.8,3.23
2026-08-02 10:00:55.100,18.52633,73.872974,53.0,93.8,500.9,27.59,70.8,3.6
2026-08-02 10:00:55.150,18.5263,73.872742,55.0,92.7,494.6,27.75,71.6,3.48
2026-08-02 10:00:55.200,18.526338,73.872893,53.0,91.0,504.4,27.57,71.4,3.62
2026-08-02 10:00:55.250,18.526454,73.872832,51.5,86.8,500.7,27.78,70.7,3.14
2026-08-02 10:00:55.300,18.526427,73.872921,54.3,90.8,513.9,27.86,71.0,3.45
2026-08-02 10:00:55.350,18.526722,73.872778,54.8,91.6,503.6,27.64,71.4,3.57
2026-08-02 10:00:55.400,18.526413,73.872716,51.1,83.3,501.5,27.65,71.9,3.52
2026-08-02 10:00:55.450,18.526401,73.872893,53.0,92.9,510.3,27.74,71.8,3.47
2026-08-02 10:00:55.500,18.526353,73.872713,54.5,94.4,508.0,27.7,71.6,3.57
2026-08-02 10:00:55.550,18.526453,73.872667,54.1,86.8,496.8,27.8,71.3,3.48
2026-08-02 10:00:55.600,18.526544,73.872886,52.2,87.6,499.5,27.66,70.7,3.43
2026-08-02 10:00:55.650,18.526533,73.872909,51.9,87.2,515.6,27.87,70.4,3.31
2026-08-02 10:00:55.700,18.526119,73.873063,53.6,92.3,496.1,27.84,71.4,3.7
2026-08-02 10:00:55.750,18.526554,73.872898,53.3,90.5,496.5,27.69,70.9,3.52
2026-08-02 10:00:55.800,18.526589,73.872724,54.0,87.9,507.4,27.69,71.2,3.53
2026-08-02 10:00:55.850,18.526416,73.872775,53.7,89.9,499.5,27.8,70.7,3.58
2026-08-02 10:00:55.900,18.526386,73.872938,53.3,90.6,500.7,27.69,71.3,3.36
2026-08-02 10:00:55.950,18.52626,73.872976,54.4,89.5,509.0,27.5,71.0,3.5
2026-08-02 10:00:56.000,18.526322,73.872772,53.4,92.1,498.6,27.66,71.1,3.5
2026-08-02 10:00:56.050,18.526473,73.872735,52.8,87.7,504.2,27.7,70.6,3.65
2026-08-02 10:00:56.100,18.526389,73.87283,54.0,90.5,505.9,27.8,71.3,3.41
2026-08-02 10:00:56.150,18.526397,73.872833,54.0,90.3,492.6,27.69,70.9,3.48
2026-08-02 10:00:56.200,18.526323,73.873054,53.9,90.3,502.9,27.68,70.5,3.47
2026-08-02 10:00:56.250,18.526482,73.872607,49.7,83.2,501.6,27.74,71.2,3.48
2026-08-02 10:00:56.300,18.526497,73.872805,53.3,88.5,503.1,27.73,70.9,3.59
2026-08-02 10:00:56.350,18.526424,73.873149,51.4,83.8,504.0,27.73,71.5,3.49
2026-08-02 10:00:56.400,18.526588,73.872769,50.4,86.2,502.1,27.74,71.8,3.49
2026-08-02 10:00:56.450,18.526566,73.872761,54.7,92.7,509.0,27.94,71.5,3.55
2026-08-02 10:00:56.500,18.526515,73.872889,55.4,94.1,499.7,27.71,71.6,3.29
2026-08-02 10:00:56.550,18.526307,73.872952,52.9,88.0,510.6,27.75,71.9,3.71
2026-08-02 10:00:56.600,18.526506,73.872804,52.5,90.7,504.9,27.74,70.6,3.56
2026-08-02 10:00:56.650,18.526462,73.872915,53.1,85.2,498.4,27.72,71.5,3.44
2026-08-02 10:00:56.700,18.526525,73.873005,54.1,88.2,502.7,27.75,71.5,3.43
2026-08-02 10:00:56.750,18.526494,73.873191,53.9,95.7,498.0,27.83,70.9,3.43
2026-08-02 10:00:56.800,18.526535,73.87267,54.2,92.6,506.0,27.76,71.4,3.52
2026-08-02 10:00:56.850,18.52662,73.872787,53.4,92.5,494.8,27.65,71.7,3.45
2026-08-02 10:00:56.900,18.526457,73.872979,53.1,90.5,506.9,27.73,71.4,3.54
2026-08-02 10:00:56.950,18.526563,73.872876,55.4,95.8,509.6,27.73,71.8,3.46
2026-08-02 10:00:57.000,18.526569,73.872898,51.1,87.7,509.1,27.64,71.3,3.31
2026-08-02 10:00:57.050,18.526561,73.872833,52.6,88.4,498.3,27.65,71.1,3.44
2026-08-02 10:00:57.100,18.526408,73.872867,53.3,91.8,506.1,27.71,71.1,3.53
2026-08-02 10:00:57.150,18.526477,73.872742,54.6,92.9,505.7,27.71,71.8,3.66
2026-08-02 10:00:57.200,18.526657,73.872896,56.8,97.2,498.9,27.56,71.6,3.51
2026-08-02 10:00:57.250,18.526695,73.872901,54.3,91.3,507.8,27.77,71.0,3.53
2026-08-02 10:00:57.300,18.526773,73.87284,51.7,87.2,519.3,27.69,71.5,3.53
2026-08-02 10:00:57.350,18.526744,73.87286,54.1,89.7,505.4,27.78,71.3,3.61
2026-08-02 10:00:57.400,18.526629,73.872708,53.4,96.0,503.7,27.7,70.8,3.48
2026-08-02 10:00:57.450,18.526566,73.872977,54.2,89.0,508.7,27.74,70.4,3.57
2026-08-02 10:00:57.500,18.526619,73.872979,53.2,88.2,500.1,27.75,71.3,3.33
2026-08-02 10:00:57.550,18.526704,73.872837,53.4,94.0,504.2,27.85,70.8,3.6
2026-08-02 10:00:57.600,18.5265,73.872721,53.4,89.6,508.8,27.64,71.9,3.48
2026-08-02 10:00:57.650,18.526547,73.872763,54.7,93.9,504.6,27.63,71.9,3.67
2026-08-02 10:00:57.700,18.526523,73.872813,50.7,86.2,502.3,27.76,71.5,3.75
2026-08-02 10:00:57.750,18.526686,73.872682,52.8,89.0,500.8,27.73,71.5,3.33
2026-08-02 10:00:57.800,18.526604,73.872693,53.4,90.4,503.2,27.73,71.6,3.56
2026-08-02 10:00:57.850,18.526638,73.872935,52.4,94.4,505.5,27.78,71.0,3.33
2026-08-02 10:00:57.900,18.526363,73.873024,54.0,94.5,504.2,27.75,71.1,3.52
2026-08-02 10:00:57.950,18.52657,73.872682,55.2,93.9,506.6,27.65,71.6,3.47
2026-08-02 10:00:58.000,18.526775,73.872848,56.5,94.6,498.6,27.77,71.2,3.28
2026-08-02 10:00:58.050,18.526477,73.872853,53.9,93.1,498.9,27.6,71.6,3.66
2026-08-02 10:00:58.100,18.526569,73.872924,55.7,92.9,508.6,27.77,71.2,3.55
2026-08-02 10:00:58.150,18.526676,73.87293,54.3,94.9,505.7,27.63,70.9,3.63
2026-08-02 10:00:58.200,18.526744,73.872783,53.0,92.4,501.4,27.64,71.5,3.25
2026-08-02 10:00:58.250,18.526718,73.872695,53.0,92.2,493.9,27.77,71.5,3.51
2026-08-02 10:00:58.300,18.526531,73.872753,52.6,87.5,500.9,27.85,71.1,3.41
2026-08-02 10:00:58.350,18.526365,73.872862,51.2,90.5,495.6,27.61,71.3,3.27
2026-08-02 10:00:58.400,18.526382,73.872992,52.2,89.7,495.9,27.78,71.4,3.32
2026-08-02 10:00:58.450,18.5266,73.872883,55.0,91.9,495.6,27.81,70.7,3.45
2026-08-02 10:00:58.500,18.526525,73.872902,53.3,92.6,507.6,27.79,71.3,3.49
2026-08-02 10:00:58.550,18.526717,73.87294,55.2,96.3,495.8,27.86,70.9,3.38
2026-08-02 10:00:58.600,18.526784,73.872781,55.5,94.6,500.6,27.85,71.4,3.47
2026-08-02 10:00:58.650,18.526801,73.873025,51.6,86.4,501.8,27.85,70.9,3.53
2026-08-02 10:00:58.700,18.526693,73.872821,53.9,92.8,498.2,27.87,70.9,3.44
2026-08-02 10:00:58.750,18.526555,73.872762,55.9,93.0,506.0,27.75,71.3,3.28
2026-08-02 10:00:58.800,18.526663,73.872749,53.8,92.6,514.9,27.84,71.1,3.69
2026-08-02 10:00:58.850,18.526743,73.872793,53.5,89.5,508.0,27.71,71.7,3.46
2026-08-02 10:00:58.900,18.526639,73.872827,54.0,90.5,505.1,27.7,70.6,3.59
2026-08-02 10:00:58.950,18.526801,73.872947,53.4,90.4,500.1,27.75,71.4,3.57
2026-08-02 10:00:59.000,18.526695,73.872867,55.9,93.0,508.3,27.71,70.9,3.35
2026-08-02 10:00:59.050,18.5268,73.873044,51.2,84.5,504.2,27.59,70.5,3.48
2026-08-02 10:00:59.100,18.526642,73.872946,51.5,88.5,501.4,27.67,71.5,3.6
2026-08-02 10:00:59.150,18.526575,73.873037,52.9,88.7,507.2,27.75,71.3,3.52
2026-08-02 10:00:59.200,18.526706,73.872863,54.0,88.7,502.2,27.66,71.5,3.54
2026-08-02 10:00:59.250,18.526617,73.872677,55.7,94.8,496.3,27.71,70.9,3.31
2026-08-02 10:00:59.300,18.526609,73.872822,54.5,92.2,506.5,27.78,71.3,3.47
2026-08-02 10:00:59.350,18.526736,73.872924,52.6,87.4,500.6,27.78,70.7,3.54
2026-08-02 10:00:59.400,18.526631,73.873123,52.1,92.2,504.7,27.94,70.8,3.23
2026-08-02 10:00:59.450,18.526698,73.872975,52.6,87.0,501.1,27.82,71.5,3.42
2026-08-02 10:00:59.500,18.526461,73.87296,52.9,92.8,502.4,27.66,71.4,3.54
2026-08-02 10:00:59.550,18.526929,73.872972,52.4,90.0,498.5,27.8,71.9,3.38
2026-08-02 10:00:59.600,18.526776,73.872917,52.6,90.3,501.9,27.81,71.6,3.33
2026-08-02 10:00:59.650,18.526708,73.872836,54.5,92.2,503.7,27.8,71.1,3.78
2026-08-02 10:00:59.700,18.526732,73.873142,54.1,91.7,505.5,27.61,71.7,3.16
2026-08-02 10:00:59.750,18.5268,73.872926,53.8,91.2,495.3,27.71,71.6,3.53
2026-08-02 10:00:59.800,18.527014,73.873015,52.0,91.1,499.8,27.91,71.8,3.51
2026-08-02 10:00:59.850,18.526715,73.872948,50.0,80.4,509.5,27.76,71.1,3.52
2026-08-02 10:00:59.900,18.526917,73.872968,56.5,100.8,503.8,27.71,71.4,3.28
2026-08-02 10:00:59.950,18.526831,73.872829,53.2,93.6,502.7,27.72,71.2,3.46
2026-08-02 10:01:00.000,18.526586,73.87295,51.4,82.7,499.2,27.85,71.9,3.31
2026-08-02 10:01:00.050,18.526778,73.872916,52.4,89.6,514.1,27.74,71.1,3.35
2026-08-02 10:01:00.100,18.526774,73.87292,53.8,93.8,503.1,27.68,71.7,3.57
2026-08-02 10:01:00.150,18.52685,73.873039,55.3,94.6,506.8,27.83,70.6,3.34
2026-08-02 10:01:00.200,18.526746,73.872872,56.6,96.6,505.7,27.76,71.2,3.71
2026-08-02 10:01:00.250,18.526756,73.87283,53.6,90.1,510.6,27.66,71.2,3.43
2026-08-02 10:01:00.300,18.526885,73.872703,51.7,85.8,509.0,27.67,71.5,3.39
2026-08-02 10:01:00.350,18.526624,73.872611,54.6,92.2,501.4,27.72,71.8,3.71
2026-08-02 10:01:00.400,18.526795,73.873014,56.3,97.5,502.4,27.85,71.0,3.48
2026-08-02 10:01:00.450,18.526858,73.872817,56.8,97.2,506.0,27.78,71.3,3.45
2026-08-02 10:01:00.500,18.526809,73.873123,53.7,89.6,507.4,27.79,71.3,3.5
2026-08-02 10:01:00.550,18.526867,73.87278,54.0,89.5,492.8,27.7,70.6,3.48
2026-08-02 10:01:00.600,18.526783,73.872797,55.0,92.9,506.4,27.83,71.1,3.67
2026-08-02 10:01:00.650,18.526836,73.872768,53.8,92.4,504.0,27.78,70.9,3.44
2026-08-02 10:01:00.700,18.526699,73.872796,55.1,94.4,496.8,27.78,71.8,3.53
2026-08-02 10:01:00.750,18.526697,73.872744,57.2,99.2,496.6,27.81,71.1,3.63
2026-08-02 10:01:00.800,18.526657,73.872819,52.8,87.9,498.9,27.63,72.2,3.51
2026-08-02 10:01:00.850,18.526744,73.873226,51.3,89.6,497.8,27.74,71.3,3.53
2026-08-02 10:01:00.900,18.526943,73.872875,54.2,93.5,498.6,27.71,71.7,3.56
2026-08-02 10:01:00.950,18.526779,73.872858,53.2,90.1,500.9,27.71,71.3,3.39
2026-08-02 10:01:01.000,18.526802,73.872984,52.8,89.0,495.4,27.64,71.2,3.36
2026-08-02 10:01:01.050,18.526619,73.872889,52.6,88.3,501.4,27.69,71.4,3.42
2026-08-02 10:01:01.100,18.526941,73.873085,53.6,90.1,510.0,27.84,71.3,3.45
2026-08-02 10:01:01.150,18.526685,73.87302,53.5,89.2,505.6,27.78,71.0,3.52
2026-08-02 10:01:01.200,18.526785,73.87298,54.1,91.4,504.9,27.84,71.4,3.46
2026-08-02 10:01:01.250,18.526801,73.872794,54.6,90.7,503.2,27.66,71.6,3.42
2026-08-02 10:01:01.300,18.526808,73.872693,53.5,89.8,502.8,27.74,71.7,3.47
2026-08-02 10:01:01.350,18.526841,73.872898,51.6,85.8,502.5,27.72,71.3,3.38
2026-08-02 10:01:01.400,18.527215,73.872749,54.2,93.0,502.0,27.77,71.4,3.34
2026-08-02 10:01:01.450,18.526944,73.872656,53.5,90.9,499.0,27.81,70.7,3.38
2026-08-02 10:01:01.500,18.526898,73.873151,51.9,88.2,499.6,27.75,71.6,3.44
2026-08-02 10:01:01.550,18.526569,73.872773,55.7,97.6,505.2,27.64,71.5,3.4
2026-08-02 10:01:01.600,18.526776,73.872995,52.9,91.8,497.3,27.76,70.9,3.39
2026-08-02 10:01:01.650,18.527015,73.872977,53.4,92.7,504.3,27.75,71.0,3.49
2026-08-02 10:01:01.700,18.526835,73.873013,56.4,95.1,498.7,27.83,71.1,3.41
2026-08-02 10:01:01.750,18.526744,73.872781,56.0,98.0,495.9,27.86,70.7,3.39
2026-08-02 10:01:01.800,18.526937,73.873034,56.1,96.2,498.6,27.76,71.3,3.46
2026-08-02 10:01:01.850,18.526795,73.872869,55.3,93.4,499.0,27.74,71.8,3.35
2026-08-02 10:01:01.900,18.527011,73.872945,57.8,98.5,501.1,27.94,71.7,3.45
2026-08-02 10:01:01.950,18.526882,73.873017,55.2,95.1,500.7,27.78,71.6,3.52
2026-08-02 10:01:02.000,18.526783,73.873244,53.8,93.5,497.8,27.72,72.0,3.42
2026-08-02 10:01:02.050,18.527168,73.872717,51.8,91.7,502.3,27.61,71.5,3.16
2026-08-02 10:01:02.100,18.52692,73.87301,52.3,89.8,503.0,27.76,71.7,3.36
2026-08-02 10:01:02.150,18.52684,73.872635,49.9,84.2,498.3,27.84,70.6,3.49
2026-08-02 10:01:02.200,18.526715,73.873007,51.2,88.4,508.0,27.61,71.7,3.31
2026-08-02 10:01:02.250,18.526891,73.872761,55.0,94.2,505.8,27.81,71.6,3.26
2026-08-02 10:01:02.300,18.526884,73.872808,57.6,96.7,505.7,27.68,72.0,3.41
2026-08-02 10:01:02.350,18.526803,73.872965,54.0,90.0,504.4,27.74,71.3,3.44
2026-08-02 10:01:02.400,18.526708,73.872801,55.4,94.1,505.4,27.86,71.4,3.39
2026-08-02 10:01:02.450,18.526843,73.873064,53.8,92.0,499.4,27.77,71.3,3.44
2026-08-02 10:01:02.500,18.52692,73.87296,53.6,90.2,499.7,27.86,71.2,3.36
2026-08-02 10:01:02.550,18.527092,73.872834,55.1,93.8,498.3,27.8,71.6,3.4
2026-08-02 10:01:02.600,18.526896,73.872966,53.8,89.0,497.8,27.66,72.0,3.6
2026-08-02 10:01:02.650,18.526982,73.872927,51.5,88.3,505.1,27.65,72.0,3.19
2026-08-02 10:01:02.700,18.527094,73.873034,52.8,89.7,499.2,27.78,71.8,3.22
2026-08-02 10:01:02.750,18.52663,73.872877,52.4,87.2,509.2,27.72,71.2,3.35
2026-08-02 10:01:02.800,18.526775,73.873092,52.8,88.9,494.1,27.79,71.4,3.51
2026-08-02 10:01:02.850,18.5268,73.872986,53.4,89.1,500.8,27.77,70.9,3.7
2026-08-02 10:01:02.900,18.527083,73.872853,54.2,92.3,501.1,27.91,71.6,3.36
2026-08-02 10:01:02.950,18.526775,73.873015,54.8,97.5,508.6,27.79,71.8,3.46
2026-08-02 10:01:03.000,18.526694,73.873026,52.4,89.4,501.3,27.9,71.2,3.61
2026-08-02 10:01:03.050,18.527051,73.872823,53.4,91.6,492.1,27.79,71.1,3.3
2026-08-02 10:01:03.100,18.526866,73.872862,54.5,94.2,500.2,27.85,72.2,3.42
2026-08-02 10:01:03.150,18.526887,73.873134,55.2,95.0,506.9,27.74,71.6,3.56
2026-08-02 10:01:03.200,18.526841,73.872965,52.7,90.9,506.9,27.75,71.6,3.58
2026-08-02 10:01:03.250,18.526814,73.87304,53.9,91.4,506.1,27.76,71.3,3.64
2026-08-02 10:01:03.300,18.526988,73.872848,53.0,90.8,504.0,27.73,71.7,3.42
2026-08-02 10:01:03.350,18.52707,73.872778,56.0,95.7,503.9,27.72,71.4,3.53
2026-08-02 10:01:03.400,18.527086,73.872937,52.1,89.3,505.6,27.79,71.7,3.55
2026-08-02 10:01:03.450,18.52674,73.872951,51.3,85.5,495.6,27.81,71.4,3.4
2026-08-02 10:01:03.500,18.527002,73.872775,53.5,92.0,502.8,27.81,71.2,3.28
2026-08-02 10:01:03.550,18.527114,73.872927,54.3,92.2,502.1,27.78,72.2,3.39
2026-08-02 10:01:03.600,18.526912,73.87303,52.4,90.8,502.4,27.78,72.1,3.36
2026-08-02 10:01:03.650,18.527001,73.87291,54.8,95.0,500.8,27.95,71.2,3.23
2026-08-02 10:01:03.700,18.526912,73.872848,54.5,98.1,502.9,27.97,71.8,3.37
2026-08-02 10:01:03.750,18.526904,73.872979,54.8,92.6,494.6,27.77,71.7,3.2
2026-08-02 10:01:03.800,18.526754,73.872879,52.6,87.0,512.8,27.88,72.0,3.49
2026-08-02 10:01:03.850,18.527214,73.872777,57.1,99.5,507.7,27.76,71.0,3.5
2026-08-02 10:01:03.900,18.526922,73.872869,53.5,95.2,505.9,27.74,71.2,3.48
2026-08-02 10:01:03.950,18.527125,73.873185,54.5,89.1,499.2,27.71,70.7,3.61
2026-08-02 10:01:04.000,18.526763,73.872908,54.7,92.9,505.6,27.78,71.4,3.37
2026-08-02 10:01:04.050,18.527048,73.873034,56.0,96.0,502.3,27.84,71.6,3.2
2026-08-02 10:01:04.100,18.526957,73.872948,57.3,97.9,504.9,27.82,71.0,3.42
2026-08-02 10:01:04.150,18.526817,73.872852,55.8,93.4,503.2,27.96,71.2,3.6
2026-08-02 10:01:04.200,18.527097,73.872961,53.4,90.7,501.3,27.79,71.0,3.23
2026-08-02 10:01:04.250,18.526921,73.872818,51.7,88.5,506.7,27.83,71.5,3.46
2026-08-02 10:01:04.300,18.526897,73.872857,53.8,93.3,492.7,27.61,71.2,3.26
2026-08-02 10:01:04.350,18.526978,73.873079,53.9,92.8,496.6,27.72,71.3,3.34
2026-08-02 10:01:04.400,18.526954,73.872935,52.9,90.2,510.2,27.89,71.3,3.38
2026-08-02 10:01:04.450,18.526983,73.872804,52.5,91.0,495.1,27.82,71.7,3.22
2026-08-02 10:01:04.500,18.527095,73.872932,54.2,93.9,501.1,27.71,71.2,3.43
2026-08-02 10:01:04.550,18.527004,73.87289,56.5,97.9,497.6,27.82,71.3,3.29
2026-08-02 10:01:04.600,18.526882,73.872807,55.2,96.0,517.6,27.66,71.7,3.36
2026-08-02 10:01:04.650,18.527211,73.872966,56.6,95.6,504.1,27.81,71.6,3.37
2026-08-02 10:01:04.700,18.527237,73.873172,54.5,93.7,500.6,27.83,71.3,3.47
2026-08-02 10:01:04.750,18.526931,73.872855,55.1,94.1,502.7,27.87,71.9,3.37
2026-08-02 10:01:04.800,18.526733,73.872861,52.9,92.9,500.8,27.78,71.1,3.41
2026-08-02 10:01:04.850,18.52709,73.872936,53.0,90.6,504.7,27.67,71.5,3.39
2026-08-02 10:01:04.900,18.526977,73.87283,53.0,90.4,501.4,27.83,70.6,3.38
2026-08-02 10:01:04.950,18.527058,73.872917,54.6,94.2,504.4,27.79,71.1,3.23
2026-08-02 10:01:05.000,18.526972,73.872927,51.9,89.4,501.4,27.76,71.4,3.22
2026-08-02 10:01:05.050,18.527224,73.872774,54.1,90.9,516.8,27.79,71.4,3.3
2026-08-02 10:01:05.100,18.526964,73.872974,50.1,83.6,504.4,27.78,71.9,3.47
2026-08-02 10:01:05.150,18.527128,73.872858,52.6,90.3,505.7,27.79,71.3,3.29
2026-08-02 10:01:05.200,18.527137,73.872925,55.2,93.3,502.5,27.65,71.6,3.53
2026-08-02 10:01:05.250,18.527246,73.872828,50.1,84.4,506.3,27.77,72.1,3.23
2026-08-02 10:01:05.300,18.527048,73.873025,53.0,90.4,508.8,27.83,70.5,3.33
2026-08-02 10:01:05.350,18.526995,73.872971,53.5,91.9,495.0,27.76,71.7,3.43
2026-08-02 10:01:05.400,18.527021,73.873088,56.7,95.4,504.1,27.93,71.6,3.22
2026-08-02 10:01:05.450,18.527219,73.872946,53.1,90.5,504.2,27.9,70.7,3.44
2026-08-02 10:01:05.500,18.527247,73.872969,53.3,91.5,497.6,27.71,71.2,3.48
2026-08-02 10:01:05.550,18.527303,73.873135,55.0,95.6,498.6,27.73,71.4,3.62
2026-08-02 10:01:05.600,18.527037,73.872939,57.9,99.2,501.4,27.87,70.9,3.3
2026-08-02 10:01:05.650,18.527091,73.872898,51.6,85.4,504.7,27.83,72.2,3.37
2026-08-02 10:01:05.700,18.527146,73.87277,52.2,91.7,499.7,27.73,71.7,3.28
2026-08-02 10:01:05.750,18.527108,73.872903,53.0,91.8,497.3,27.83,71.9,3.52
2026-08-02 10:01:05.800,18.527277,73.872933,51.9,85.7,491.2,27.8,71.7,3.27
2026-08-02 10:01:05.850,18.527263,73.872655,54.3,91.1,512.1,27.75,72.0,3.39
2026-08-02 10:01:05.900,18.527216,73.873115,55.0,94.3,494.0,27.65,71.1,3.46
2026-08-02 10:01:05.950,18.527087,73.873084,55.1,91.0,500.2,27.79,71.4,3.28
2026-08-02 10:01:06.000,18.527076,73.872779,52.7,94.7,499.4,27.75,71.6,3.22
2026-08-02 10:01:06.050,18.527097,73.872914,54.5,95.8,503.3,27.69,71.0,3.35
2026-08-02 10:01:06.100,18.527163,73.872876,52.7,92.2,502.4,27.8,71.2,3.48
2026-08-02 10:01:06.150,18.527332,73.872883,50.2,87.8,500.4,27.83,71.9,3.34
2026-08-02 10:01:06.200,18.527219,73.872985,53.2,93.9,502.9,27.92,72.5,3.62
2026-08-02 10:01:06.250,18.527005,73.873135,52.6,90.2,504.2,27.8,72.3,3.25
2026-08-02 10:01:06.300,18.527037,73.872963,54.1,90.4,502.6,27.67,72.6,3.22
2026-08-02 10:01:06.350,18.527092,73.873005,54.8,95.4,506.3,27.82,71.3,3.43
2026-08-02 10:01:06.400,18.527296,73.872985,54.0,96.1,507.3,27.84,71.0,3.39
2026-08-02 10:01:06.450,18.527228,73.872971,51.1,86.0,501.9,27.89,71.6,3.38
2026-08-02 10:01:06.500,18.527261,73.873068,57.2,100.7,497.2,27.74,71.8,3.5
2026-08-02 10:01:06.550,18.527086,73.872858,53.4,93.6,505.1,27.77,71.2,3.51
2026-08-02 10:01:06.600,18.526977,73.872854,53.3,90.2,502.9,27.79,71.1,3.51
2026-08-02 10:01:06.650,18.527117,73.872802,52.8,89.9,495.5,27.7,72.1,3.08
2026-08-02 10:01:06.700,18.527219,73.87299,54.5,89.5,497.9,27.76,71.5,3.17
2026-08-02 10:01:06.750,18.527307,73.872988,55.8,93.0,505.7,27.84,71.2,3.31
2026-08-02 10:01:06.800,18.52722,73.872901,54.7,94.7,511.7,27.74,71.7,3.46
2026-08-02 10:01:06.850,18.527261,73.87279,51.6,90.7,514.1,27.75,71.9,3.37
2026-08-02 10:01:06.900,18.52711,73.873274,54.2,91.5,506.6,27.77,71.1,3.43
2026-08-02 10:01:06.950,18.527124,73.872801,56.5,96.3,496.8,27.81,71.6,3.24
2026-08-02 10:01:07.000,18.527177,73.873024,52.5,88.4,506.0,27.77,72.6,3.44
2026-08-02 10:01:07.050,18.527116,73.87301,55.5,91.8,497.2,27.97,71.5,3.56
2026-08-02 10:01:07.100,18.527213,73.873047,54.2,90.9,503.0,27.84,71.9,3.48
2026-08-02 10:01:07.150,18.52721,73.872784,54.5,94.9,497.7,27.71,71.4,3.36
2026-08-02 10:01:07.200,18.52704,73.872841,57.2,97.1,503.7,27.94,71.8,3.34
2026-08-02 10:01:07.250,18.52736,73.87275,52.0,87.8,511.5,27.68,71.0,3.32
2026-08-02 10:01:07.300,18.527069,73.872988,54.6,95.7,506.6,27.89,71.2,3.25
2026-08-02 10:01:07.350,18.527304,73.873171,53.3,89.0,501.6,27.7,70.9,3.29
2026-08-02 10:01:07.400,18.527109,73.872788,55.4,96.4,507.7,27.8,71.2,3.3
2026-08-02 10:01:07.450,18.527203,73.873095,53.4,91.1,497.0,27.83,71.2,3.41
2026-08-02 10:01:07.500,18.52718,73.873062,55.1,96.9,503.7,27.81,71.6,3.17
2026-08-02 10:01:07.550,18.526963,73.873118,54.1,92.3,502.7,27.73,70.5,3.17
2026-08-02 10:01:07.600,18.527235,73.873028,54.3,98.5,502.2,27.72,71.6,3.27
2026-08-02 10:01:07.650,18.527054,73.872931,53.8,92.6,507.3,27.87,71.8,3.37
2026-08-02 10:01:07.700,18.526881,73.872966,53.4,94.4,509.3,27.93,71.9,3.42
2026-08-02 10:01:07.750,18.527354,73.873105,55.4,95.0,504.2,27.71,71.8,3.3
2026-08-02 10:01:07.800,18.527119,73.873142,53.6,94.2,502.2,27.94,72.3,3.4
2026-08-02 10:01:07.850,18.526975,73.873089,53.2,91.8,497.6,27.97,72.4,3.48
2026-08-02 10:01:07.900,18.527544,73.873018,51.8,87.5,497.3,27.87,71.9,3.3
2026-08-02 10:01:07.950,18.527336,73.872927,53.3,92.2,494.3,27.71,71.1,3.48
2026-08-02 10:01:08.000,18.527172,73.872918,52.3,90.5,506.7,27.83,71.8,3.42
2026-08-02 10:01:08.050,18.527122,73.872865,53.3,93.8,501.3,27.92,72.0,3.35
2026-08-02 10:01:08.100,18.527284,73.872964,55.2,95.4,512.2,27.79,71.3,3.42
