timestamp,latitude,longitude,pm2_5_ug_m3,pm10_ug_m3,co2_ppm,temperature_c,humidity_percent,wind_speed_m_s,aqi_demo
2026-07-26 10:02:42.600,18.488168,73.828589,16.2,27.0,433.1,24.92,84.5,3.24,51
2026-07-26 10:02:43.200,18.488182,73.828579,15.8,26.8,433.8,24.85,84.0,3.07,52
2026-07-26 10:02:43.800,18.488157,73.828548,16.0,28.2,436.3,24.65,84.0,3.33,53
2026-07-26 10:02:44.400,18.488136,73.82847,15.1,28.6,438.6,24.92,83.7,3.21,50
2026-07-26 10:02:45.000,18.4882,73.828486,16.5,27.6,435.9,24.78,83.9,3.14,55
2026-07-26 10:02:45.600,18.488173,73.82848,16.1,28.5,437.5,24.76,83.9,3.2,52
2026-07-26 10:02:46.200,18.488122,73.828469,15.8,27.1,434.7,24.82,83.4,3.15,53
2026-07-26 10:02:46.800,18.48808,73.828407,16.4,28.1,437.7,24.94,83.8,3.09,55
2026-07-26 10:02:47.400,18.488058,73.82843,16.2,27.5,432.0,24.79,84.1,3.25,52
2026-07-26 10:02:48.000,18.488049,73.82837,15.0,26.2,436.8,24.91,83.9,3.23,49
2026-07-26 10:02:48.600,18.488048,73.828364,16.0,25.2,441.4,24.87,83.8,3.06,51
2026-07-26 10:02:49.200,18.488003,73.828318,16.0,28.9,435.0,24.8,84.1,3.14,53
2026-07-26 10:02:49.800,18.488082,73.828314,16.6,26.1,434.8,24.91,84.2,3.18,56
2026-07-26 10:02:50.400,18.488058,73.828292,15.1,28.2,440.8,24.85,84.8,3.22,51
2026-07-26 10:02:51.000,18.488042,73.828286,16.4,27.3,435.8,24.83,83.6,3.08,54
2026-07-26 10:02:51.600,18.488035,73.828257,15.5,27.4,438.9,24.87,83.6,3.08,52
2026-07-26 10:02:52.200,18.487989,73.828183,16.0,27.1,445.6,24.76,84.3,3.25,52
2026-07-26 10:02:52.800,18.488008,73.828144,15.2,26.8,434.3,24.77,83.7,3.3,52
2026-07-26 10:02:53.400,18.488018,73.828194,15.2,27.4,435.9,24.69,83.6,3.26,52
2026-07-26 10:02:54.000,18.48804,73.828174,15.5,27.2,437.5,24.8,83.9,3.25,51
2026-07-26 10:02:54.600,18.488,73.828179,16.5,27.5,435.2,24.83,83.6,3.1,53
2026-07-26 10:02:55.200,18.488053,73.828117,15.5,27.7,440.6,24.79,84.3,3.15,50
2026-07-26 10:02:55.800,18.487981,73.828072,16.2,28.1,434.5,24.79,83.8,3.13,53
2026-07-26 10:02:56.400,18.487964,73.828058,15.9,27.1,440.7,24.87,84.1,3.13,52
2026-07-26 10:02:57.000,18.487937,73.827996,15.7,27.9,436.7,24.87,83.3,3.32,52
2026-07-26 10:02:57.600,18.487988,73.828012,16.5,27.0,439.4,24.74,84.0,3.19,55
2026-07-26 10:02:58.200,18.487939,73.827976,16.1,26.5,437.9,24.82,83.5,3.41,54
2026-07-26 10:02:58.800,18.487907,73.827955,15.9,27.7,437.8,24.8,84.1,3.27,51
2026-07-26 10:02:59.400,18.487951,73.827962,16.0,27.5,437.2,24.8,83.5,3.18,54
2026-07-26 10:03:00.000,18.487915,73.827894,15.9,27.6,435.1,24.72,83.6,3.33,52
2026-07-26 10:03:00.600,18.487883,73.827872,15.9,28.4,435.4,24.88,84.3,3.16,52
2026-07-26 10:03:01.200,18.487868,73.827902,15.4,27.5,434.2,24.8,84.3,3.31,50
2026-07-26 10:03:01.800,18.487957,73.827823,15.3,26.8,440.0,24.75,83.6,3.22,50
2026-07-26 10:03:02.400,18.487866,73.82783,15.7,27.8,433.9,24.93,84.2,3.32,52
2026-07-26 10:03:03.000,18.487832,73.827751,16.0,28.0,439.6,24.87,84.2,3.1,52
2026-07-26 10:03:03.600,18.487865,73.827762,16.0,27.8,438.3,24.68,83.8,3.3,52
2026-07-26 10:03:04.200,18.487794,73.827741,16.8,27.9,437.8,24.88,83.8,3.07,54
2026-07-26 10:03:04.800,18.487836,73.827704,14.9,26.9,447.0,24.68,84.0,3.07,50
2026-07-26 10:03:05.400,18.487821,73.827679,15.4,27.5,435.7,24.8,83.7,3.39,51
2026-07-26 10:03:06.000,18.487825,73.827633,15.7,26.3,437.5,24.85,83.8,3.19,52
2026-07-26 10:03:06.600,18.487803,73.82762,14.9,27.1,437.4,24.72,84.0,3.12,51
2026-07-26 10:03:07.200,18.487739,73.827585,15.9,26.0,435.9,24.77,83.6,3.28,52
2026-07-26 10:03:07.800,18.487732,73.827544,15.7,25.9,438.6,24.84,84.3,3.3,51
2026-07-26 10:03:08.400,18.487786,73.827519,16.3,27.5,434.9,24.8,84.1,3.3,54
2026-07-26 10:03:09.000,18.487782,73.827518,15.9,26.8,439.1,24.75,83.8,3.36,52
2026-07-26 10:03:09.600,18.487768,73.827495,15.6,27.3,441.7,24.87,83.7,3.17,51
2026-07-26 10:03:10.200,18.487712,73.827477,15.9,26.3,436.3,24.79,84.2,3.34,51
2026-07-26 10:03:10.800,18.487711,73.827449,15.3,25.7,443.9,24.86,84.1,3.29,51
2026-07-26 10:03:11.400,18.487726,73.827428,15.8,26.4,435.7,24.85,83.6,3.16,52
2026-07-26 10:03:12.000,18.487692,73.827376,15.3,28.2,434.8,24.78,83.5,3.24,50
2026-07-26 10:03:12.600,18.487699,73.827389,15.7,28.6,435.7,24.79,84.1,3.29,52
2026-07-26 10:03:13.200,18.487727,73.827265,15.2,26.2,433.1,24.75,84.0,3.27,51
2026-07-26 10:03:13.800,18.487663,73.827338,15.9,27.1,441.2,24.7,83.3,3.29,52
2026-07-26 10:03:14.400,18.487665,73.827287,15.4,25.5,439.7,24.84,83.0,3.16,49
2026-07-26 10:03:15.000,18.487623,73.827258,15.2,25.3,437.7,24.85,84.1,3.3,51
2026-07-26 10:03:15.600,18.487651,73.82728,15.4,26.9,438.4,24.87,83.8,3.22,52
2026-07-26 10:03:16.200,18.487644,73.827186,15.6,26.9,438.6,24.7,83.5,3.33,50
2026-07-26 10:03:16.800,18.487612,73.827132,16.3,25.9,440.2,24.79,84.0,3.27,52
2026-07-26 10:03:17.400,18.487616,73.827129,16.0,26.9,443.8,24.74,83.5,3.37,52
2026-07-26 10:03:18.000,18.487644,73.82716,15.9,26.6,437.3,24.83,83.9,3.31,52
2026-07-26 10:03:18.600,18.487537,73.827066,15.6,27.4,435.5,24.82,83.6,3.2,52
2026-07-26 10:03:19.200,18.48761,73.827045,15.9,27.1,439.1,24.69,83.4,3.35,52
2026-07-26 10:03:19.800,18.487601,73.827068,16.2,25.6,438.3,24.69,84.2,3.34,52
2026-07-26 10:03:20.400,18.487542,73.826996,15.8,25.7,439.9,24.71,84.0,3.25,52
2026-07-26 10:03:21.000,18.487536,73.826985,14.9,27.3,435.6,24.77,83.3,3.38,49
2026-07-26 10:03:21.600,18.487532,73.826949,16.1,26.4,438.3,24.82,83.6,3.15,53
2026-07-26 10:03:22.200,18.487528,73.826928,15.9,26.7,439.5,24.78,84.3,3.2,52
2026-07-26 10:03:22.800,18.487546,73.826862,15.2,26.8,436.5,24.79,84.1,3.31,51
2026-07-26 10:03:23.400,18.487592,73.82683,15.9,27.8,434.5,24.65,83.5,3.37,52
2026-07-26 10:03:24.000,18.487491,73.826839,16.0,28.0,438.9,24.77,84.2,3.32,51
2026-07-26 10:03:24.600,18.487486,73.826791,15.6,28.2,434.3,24.87,82.9,3.2,52
2026-07-26 10:03:25.200,18.487468,73.826818,15.9,26.3,440.1,24.8,83.8,3.24,52
2026-07-26 10:03:25.800,18.487523,73.826785,15.0,27.5,439.3,24.87,83.6,3.37,50
2026-07-26 10:03:26.400,18.48746,73.826698,15.6,25.4,440.9,24.78,84.3,3.51,52
2026-07-26 10:03:27.000,18.487465,73.826741,15.2,28.5,438.7,24.81,83.8,3.4,51
2026-07-26 10:03:27.600,18.487473,73.82666,15.9,25.4,442.7,24.74,83.8,3.34,54
2026-07-26 10:03:28.200,18.487515,73.826651,16.3,25.5,441.8,24.8,83.7,3.34,53
2026-07-26 10:03:28.800,18.487382,73.826607,16.3,26.9,437.9,24.66,84.0,3.44,52
2026-07-26 10:03:29.400,18.487482,73.826592,15.5,25.3,441.7,24.67,84.1,3.36,50
2026-07-26 10:03:30.000,18.487438,73.826564,15.7,24.5,442.4,24.7,83.3,3.49,52
2026-07-26 10:03:30.600,18.487389,73.826518,16.1,25.6,440.0,24.82,83.9,3.42,52
2026-07-26 10:03:31.200,18.487421,73.826521,15.3,26.7,442.7,24.85,84.2,3.47,51
2026-07-26 10:03:31.800,18.487384,73.826426,16.1,25.0,438.6,24.66,84.0,3.29,55
2026-07-26 10:03:32.400,18.48739,73.82644,15.6,27.4,438.3,24.83,83.7,3.4,51
2026-07-26 10:03:33.000,18.487416,73.826379,16.3,24.5,440.4,24.82,83.9,3.26,55
2026-07-26 10:03:33.600,18.487394,73.826393,15.4,26.6,438.2,24.79,84.1,3.39,52
2026-07-26 10:03:34.200,18.487333,73.826379,15.5,26.3,441.4,24.68,84.1,3.49,53
2026-07-26 10:03:34.800,18.487333,73.826302,15.2,26.3,443.1,24.61,83.7,3.38,50
2026-07-26 10:03:35.400,18.48738,73.826242,15.4,25.3,439.7,24.8,83.6,3.39,50
2026-07-26 10:03:36.000,18.48731,73.826255,15.6,27.4,436.5,24.61,83.9,3.36,52
2026-07-26 10:03:36.600,18.487344,73.826238,14.9,27.1,439.5,24.78,84.0,3.31,49
2026-07-26 10:03:37.200,18.487334,73.82621,15.6,26.1,442.1,24.66,83.9,3.49,53
2026-07-26 10:03:37.800,18.487319,73.826151,15.4,26.5,444.5,24.83,82.9,3.34,51
2026-07-26 10:03:38.400,18.487315,73.826131,15.3,26.1,433.7,24.73,83.8,3.43,50
2026-07-26 10:03:39.000,18.487302,73.826111,16.1,26.7,439.8,24.81,84.6,3.32,52
2026-07-26 10:03:39.600,18.487271,73.826059,16.0,26.3,439.9,24.73,84.0,3.46,52
2026-07-26 10:03:40.200,18.487254,73.826065,16.5,25.9,440.2,24.73,83.5,3.38,56
2026-07-26 10:03:40.800,18.487302,73.825989,16.0,25.5,440.3,24.68,83.4,3.48,52
2026-07-26 10:03:41.400,18.487294,73.825984,15.5,25.3,440.7,24.79,83.7,3.48,52
2026-07-26 10:03:42.000,18.487215,73.825984,16.3,26.2,434.5,24.74,84.0,3.6,54
2026-07-26 10:03:42.600,18.487251,73.825944,15.4,26.2,437.1,24.75,84.2,3.64,50
2026-07-26 10:03:43.200,18.487258,73.825878,15.5,26.2,438.3,24.71,84.2,3.49,50
2026-07-26 10:03:43.800,18.487238,73.825849,16.3,27.6,439.0,24.78,84.1,3.43,53
2026-07-26 10:03:44.400,18.487264,73.8258,15.0,24.5,442.6,24.76,84.2,3.44,50
2026-07-26 10:03:45.000,18.487216,73.825822,16.6,25.9,443.9,24.79,84.4,3.41,53
2026-07-26 10:03:45.600,18.487217,73.825761,15.6,26.0,441.1,24.81,84.3,3.53,52
2026-07-26 10:03:46.200,18.487193,73.825703,15.8,26.3,440.8,24.7,83.7,3.55,52
2026-07-26 10:03:46.800,18.487236,73.825688,15.7,27.5,441.1,24.76,84.0,3.56,51
2026-07-26 10:03:47.400,18.487218,73.825655,15.8,25.0,441.2,24.8,83.8,3.56,52
2026-07-26 10:03:48.000,18.487144,73.82566,16.0,26.9,447.8,24.73,84.1,3.37,53
2026-07-26 10:03:48.600,18.487209,73.825649,15.9,27.3,442.0,24.75,84.2,3.58,51
2026-07-26 10:03:49.200,18.487157,73.825621,15.8,26.6,443.5,24.66,83.4,3.54,53
2026-07-26 10:03:49.800,18.487158,73.825601,15.7,26.1,443.0,24.72,83.7,3.63,51
2026-07-26 10:03:50.400,18.487186,73.825493,16.5,25.4,440.7,24.67,83.7,3.58,54
2026-07-26 10:03:51.000,18.487137,73.825505,16.0,27.8,447.7,24.79,83.3,3.58,53
2026-07-26 10:03:51.600,18.487159,73.825446,16.4,27.1,442.6,24.67,84.0,3.51,53
2026-07-26 10:03:52.200,18.487145,73.825478,15.8,25.6,444.9,24.75,83.9,3.57,52
2026-07-26 10:03:52.800,18.487184,73.825461,15.5,25.4,447.6,24.69,84.6,3.56,51
2026-07-26 10:03:53.400,18.487176,73.82539,16.1,26.8,444.3,24.79,84.1,3.58,52
2026-07-26 10:03:54.000,18.487145,73.825308,15.8,28.5,445.1,24.7,84.6,3.4,51
2026-07-26 10:03:54.600,18.487124,73.825317,15.4,27.4,446.6,24.76,84.1,3.65,52
2026-07-26 10:03:55.200,18.487174,73.825255,16.6,27.1,444.0,24.75,84.2,3.51,55
2026-07-26 10:03:55.800,18.48714,73.825221,15.8,25.2,443.7,24.65,83.9,3.63,53
2026-07-26 10:03:56.400,18.487159,73.825225,16.7,24.2,443.2,24.66,84.1,3.49,53
2026-07-26 10:03:57.000,18.487135,73.825174,16.6,26.2,441.6,24.7,84.0,3.52,54
2026-07-26 10:03:57.600,18.48714,73.825171,16.2,26.0,442.9,24.68,83.3,3.52,53
2026-07-26 10:03:58.200,18.487087,73.82512,16.9,26.2,441.8,24.69,83.7,3.58,53
2026-07-26 10:03:58.800,18.48717,73.825078,15.8,26.3,445.6,24.74,83.8,3.64,52
2026-07-26 10:03:59.400,18.487091,73.825049,16.0,26.2,443.7,24.74,84.2,3.55,53
2026-07-26 10:04:00.000,18.487165,73.825005,16.0,26.9,439.7,24.59,84.4,3.53,52
2026-07-26 10:04:00.600,18.487087,73.825052,16.2,25.5,444.5,24.7,83.6,3.65,52
2026-07-26 10:04:01.200,18.487142,73.825001,16.7,25.5,445.6,24.75,83.6,3.58,55
2026-07-26 10:04:01.800,18.487088,73.824994,15.3,27.4,446.4,24.73,84.0,3.66,50
2026-07-26 10:04:02.400,18.487136,73.824925,15.8,25.9,447.5,24.74,84.1,3.62,52
2026-07-26 10:04:03.000,18.487136,73.824892,16.4,26.7,446.2,24.75,83.8,3.64,53
2026-07-26 10:04:03.600,18.487113,73.824858,16.5,26.2,451.1,24.78,84.1,3.6,55
2026-07-26 10:04:04.200,18.487098,73.824817,16.9,27.3,446.7,24.72,84.6,3.63,56
2026-07-26 10:04:04.800,18.487089,73.824762,16.4,27.7,446.6,24.76,84.4,3.62,54
2026-07-26 10:04:05.400,18.487069,73.824776,16.4,26.7,444.3,24.79,84.0,3.68,54
2026-07-26 10:04:06.000,18.487081,73.824754,16.5,25.6,450.2,24.74,84.0,3.51,54
2026-07-26 10:04:06.600,18.487111,73.824687,16.7,26.3,445.5,24.67,84.9,3.52,56
2026-07-26 10:04:07.200,18.487171,73.824621,17.1,24.8,442.9,24.69,84.2,3.67,55
2026-07-26 10:04:07.800,18.487097,73.824662,16.0,25.8,446.3,24.65,84.2,3.74,53
2026-07-26 10:04:08.400,18.487109,73.824652,16.1,26.2,445.1,24.74,83.5,3.6,54
2026-07-26 10:04:09.000,18.487075,73.824577,16.5,24.8,443.6,24.76,85.0,3.64,53
2026-07-26 10:04:09.600,18.487096,73.824555,17.3,25.4,440.8,24.68,84.8,3.38,56
2026-07-26 10:04:10.200,18.48709,73.824533,16.1,25.2,448.9,24.78,84.0,3.62,54
2026-07-26 10:04:10.800,18.487109,73.824494,16.3,26.2,450.8,24.64,83.9,3.65,55
2026-07-26 10:04:11.400,18.487054,73.824432,16.1,25.5,444.7,24.65,83.9,3.68,55
2026-07-26 10:04:12.000,18.48707,73.824447,16.0,25.8,440.5,24.74,85.0,3.59,52
2026-07-26 10:04:12.600,18.487075,73.824376,17.2,25.7,448.8,24.75,84.5,3.63,55
2026-07-26 10:04:13.200,18.487106,73.824376,16.0,25.2,451.9,24.68,84.1,3.62,54
2026-07-26 10:04:13.800,18.487115,73.824302,16.5,27.5,448.9,24.74,84.8,3.75,55
2026-07-26 10:04:14.400,18.487099,73.824334,16.1,25.0,446.3,24.72,84.0,3.6,52
2026-07-26 10:04:15.000,18.487121,73.824237,16.2,25.4,450.9,24.67,84.4,3.66,50
2026-07-26 10:04:15.600,18.487107,73.824212,16.5,25.3,448.2,24.74,84.4,3.77,54
2026-07-26 10:04:16.200,18.487088,73.824189,15.5,25.8,450.2,24.81,84.6,3.68,53
2026-07-26 10:04:16.800,18.487139,73.82418,16.8,26.7,448.7,24.79,84.7,3.9,55
2026-07-26 10:04:17.400,18.487117,73.824143,15.9,26.3,448.0,24.8,84.6,3.72,53
2026-07-26 10:04:18.000,18.487053,73.824092,16.2,26.9,447.3,24.7,83.9,3.73,54
2026-07-26 10:04:18.600,18.487121,73.82409,16.9,25.6,453.0,24.55,84.2,3.57,54
2026-07-26 10:04:19.200,18.487113,73.824093,16.2,26.2,450.0,24.68,84.4,3.74,53
2026-07-26 10:04:19.800,18.487107,73.824037,16.6,26.0,447.0,24.64,84.1,3.74,52
2026-07-26 10:04:20.400,18.487104,73.823973,16.2,26.7,444.6,24.68,84.4,3.53,53
2026-07-26 10:04:21.000,18.487133,73.823952,16.4,24.8,446.5,24.71,84.6,3.83,53
2026-07-26 10:04:21.600,18.487156,73.823924,16.3,26.7,445.9,24.71,84.4,3.71,53
2026-07-26 10:04:22.200,18.487131,73.823928,15.9,26.1,447.2,24.72,85.1,3.6,51
2026-07-26 10:04:22.800,18.487152,73.82391,16.1,26.0,447.7,24.72,84.8,3.62,53
2026-07-26 10:04:23.400,18.487156,73.823851,17.1,26.2,449.9,24.7,85.0,3.72,55
2026-07-26 10:04:24.000,18.487161,73.82387,16.2,25.6,449.3,24.71,85.0,3.64,53
2026-07-26 10:04:24.600,18.48713,73.823781,16.5,26.2,446.8,24.69,84.6,3.69,53
2026-07-26 10:04:25.200,18.487136,73.823796,16.9,26.6,451.1,24.73,85.0,3.74,55
2026-07-26 10:04:25.800,18.487177,73.823751,16.5,26.7,448.1,24.73,84.4,3.79,55
2026-07-26 10:04:26.400,18.487149,73.823749,16.2,26.4,449.1,24.82,84.4,3.7,53
2026-07-26 10:04:27.000,18.487185,73.823681,17.2,26.3,452.3,24.7,84.5,3.74,55
2026-07-26 10:04:27.600,18.487141,73.823645,16.3,26.0,451.5,24.7,84.5,3.77,53
2026-07-26 10:04:28.200,18.487225,73.823626,17.1,25.4,445.3,24.66,84.5,3.64,56
2026-07-26 10:04:28.800,18.487206,73.823585,16.8,24.8,449.3,24.72,84.4,3.71,54
2026-07-26 10:04:29.400,18.487209,73.823579,16.8,26.4,449.5,24.61,84.6,3.92,55
2026-07-26 10:04:30.000,18.487179,73.823522,16.6,25.6,445.8,24.79,84.7,3.53,53
2026-07-26 10:04:30.600,18.487144,73.823526,16.1,26.0,448.1,24.67,84.5,3.7,52
2026-07-26 10:04:31.200,18.487215,73.8235,16.2,26.8,448.0,24.66,85.4,3.6,54
2026-07-26 10:04:31.800,18.487202,73.823463,16.6,25.7,449.9,24.69,85.0,3.68,53
2026-07-26 10:04:32.400,18.487206,73.823387,17.9,25.9,454.6,24.74,84.5,3.71,58
2026-07-26 10:04:33.000,18.487204,73.823381,16.6,25.9,447.8,24.79,84.7,3.79,53
2026-07-26 10:04:33.600,18.48721,73.823378,16.4,25.9,451.0,24.83,84.9,3.81,54
2026-07-26 10:04:34.200,18.487251,73.823358,16.4,26.4,448.7,24.77,85.0,3.88,57
2026-07-26 10:04:34.800,18.487236,73.823342,16.7,26.2,447.0,24.9,84.6,3.68,55
2026-07-26 10:04:35.400,18.487245,73.823286,16.5,27.3,447.2,24.81,84.7,3.74,55
2026-07-26 10:04:36.000,18.487272,73.823281,16.6,27.1,446.8,24.74,85.2,3.59,54
2026-07-26 10:04:36.600,18.487248,73.823266,16.8,27.1,450.3,24.74,85.3,3.75,55
2026-07-26 10:04:37.200,18.487272,73.823241,16.7,25.3,449.4,24.6,84.6,3.85,55
2026-07-26 10:04:37.800,18.487269,73.823175,16.7,24.6,451.4,24.75,84.5,3.54,54
2026-07-26 10:04:38.400,18.487333,73.823115,16.6,26.6,452.0,24.72,85.4,3.63,55
2026-07-26 10:04:39.000,18.487296,73.823148,17.2,27.4,448.9,24.84,84.6,3.66,55
2026-07-26 10:04:39.600,18.487297,73.823102,16.5,27.4,452.5,24.74,85.1,3.79,52
2026-07-26 10:04:40.200,18.487314,73.823039,17.0,25.3,450.4,24.76,85.3,3.8,56
2026-07-26 10:04:40.800,18.487284,73.823007,17.4,26.4,451.9,24.74,84.8,3.89,56
2026-07-26 10:04:41.400,18.487334,73.82297,16.8,26.2,453.0,24.81,85.3,3.83,55
2026-07-26 10:04:42.000,18.487356,73.822958,16.3,26.9,451.0,24.84,84.7,3.76,53
2026-07-26 10:04:42.600,18.487339,73.822985,17.0,25.4,450.6,24.74,84.8,3.81,55
2026-07-26 10:04:43.200,18.487324,73.822918,17.0,27.1,455.3,24.78,85.0,3.78,56
2026-07-26 10:04:43.800,18.487335,73.822935,16.7,24.3,451.8,24.85,85.5,3.75,54
2026-07-26 10:04:44.400,18.487356,73.822853,17.4,26.9,448.6,24.83,85.3,3.77,55
2026-07-26 10:04:45.000,18.487404,73.822862,17.2,25.5,446.8,24.79,84.8,3.79,55
2026-07-26 10:04:45.600,18.487382,73.822789,17.0,26.0,448.8,24.8,85.1,3.76,54
2026-07-26 10:04:46.200,18.487392,73.822823,17.0,26.9,445.3,24.85,85.0,3.78,53
2026-07-26 10:04:46.800,18.487442,73.822818,17.8,26.1,445.6,24.8,85.9,3.75,57
2026-07-26 10:04:47.400,18.487449,73.822723,17.1,25.7,447.5,24.74,84.9,3.69,54
2026-07-26 10:04:48.000,18.487449,73.822724,16.9,26.7,449.1,24.88,85.2,3.81,56
2026-07-26 10:04:48.600,18.487469,73.822661,16.8,25.9,450.2,24.79,85.1,3.73,56
2026-07-26 10:04:49.200,18.487467,73.822677,17.2,26.5,450.7,24.76,85.4,3.69,55
2026-07-26 10:04:49.800,18.487471,73.822604,17.4,27.4,445.8,24.82,85.5,3.61,55
2026-07-26 10:04:50.400,18.487467,73.82262,17.3,26.5,450.6,24.69,84.8,3.78,55
2026-07-26 10:04:51.000,18.487468,73.822557,17.2,25.8,452.3,24.77,85.1,3.68,58
2026-07-26 10:04:51.600,18.48754,73.822527,16.8,26.9,455.4,24.8,85.3,3.84,56
2026-07-26 10:04:52.200,18.487566,73.822513,17.7,25.9,447.6,24.76,85.2,3.8,57
2026-07-26 10:04:52.800,18.487525,73.822509,16.3,26.8,453.1,24.86,85.5,3.79,52
2026-07-26 10:04:53.400,18.487546,73.822465,17.1,26.4,454.6,24.79,85.9,3.68,54
2026-07-26 10:04:54.000,18.487554,73.822438,17.1,28.2,453.5,24.86,85.0,3.8,53
2026-07-26 10:04:54.600,18.487549,73.822395,17.4,27.8,447.4,24.75,85.3,3.71,55
2026-07-26 10:04:55.200,18.487578,73.822401,16.8,26.8,454.1,24.76,85.1,3.64,53
2026-07-26 10:04:55.800,18.487583,73.82238,16.4,27.1,445.7,24.78,85.5,3.7,53
2026-07-26 10:04:56.400,18.487551,73.822343,17.0,27.5,450.7,24.61,85.6,3.86,56
2026-07-26 10:04:57.000,18.487582,73.822374,17.1,25.8,452.3,24.92,85.8,3.57,57
2026-07-26 10:04:57.600,18.487651,73.822305,17.3,27.2,449.8,24.75,85.8,3.55,55
2026-07-26 10:04:58.200,18.487639,73.822264,18.4,27.5,447.1,24.74,85.7,3.62,60
2026-07-26 10:04:58.800,18.487643,73.822231,16.8,26.2,454.1,24.81,85.8,3.73,55
2026-07-26 10:04:59.400,18.487648,73.822224,17.1,26.4,446.8,24.74,85.4,3.74,55
2026-07-26 10:05:00.000,18.487681,73.822223,17.3,26.4,448.1,24.81,85.6,3.77,57
2026-07-26 10:05:00.600,18.487657,73.822182,18.0,26.1,451.5,24.68,85.7,3.62,57
2026-07-26 10:05:01.200,18.487715,73.822137,17.6,28.1,449.9,24.78,85.9,3.61,57
2026-07-26 10:05:01.800,18.487742,73.822094,17.2,26.3,453.0,24.81,85.9,3.67,55
2026-07-26 10:05:02.400,18.48775,73.822067,17.9,26.7,455.9,24.79,85.7,3.52,57
2026-07-26 10:05:03.000,18.487784,73.822075,17.7,26.2,452.8,24.8,86.2,3.65,56
2026-07-26 10:05:03.600,18.487779,73.822113,18.0,27.8,450.3,24.82,86.1,3.69,55
2026-07-26 10:05:04.200,18.487791,73.822032,18.1,26.9,451.4,24.92,86.2,3.54,58
2026-07-26 10:05:04.800,18.487814,73.822031,17.5,27.8,454.2,24.81,85.1,3.64,57
2026-07-26 10:05:05.400,18.487843,73.821973,17.3,26.3,454.0,24.88,86.1,3.64,57
2026-07-26 10:05:06.000,18.487845,73.821951,17.0,27.0,449.2,24.84,86.1,3.7,56
2026-07-26 10:05:06.600,18.48786,73.821952,18.0,28.0,457.3,24.78,86.2,3.67,57
2026-07-26 10:05:07.200,18.487856,73.821925,18.3,26.8,445.1,24.94,86.0,3.6,58
2026-07-26 10:05:07.800,18.487898,73.821897,17.9,28.0,454.1,24.85,86.4,3.66,60
2026-07-26 10:05:08.400,18.487859,73.821821,17.6,26.4,450.1,24.89,87.0,3.62,57
2026-07-26 10:05:09.000,18.48793,73.821824,17.4,26.7,449.7,24.75,86.6,3.6,55
2026-07-26 10:05:09.600,18.487969,73.821828,17.5,27.2,450.5,24.93,85.6,3.6,54
2026-07-26 10:05:10.200,18.487962,73.821774,17.1,26.7,450.6,24.82,85.5,3.58,57
2026-07-26 10:05:10.800,18.487964,73.821773,17.6,26.5,450.9,24.82,85.7,3.69,57
2026-07-26 10:05:11.400,18.48797,73.821764,17.3,28.2,450.9,24.77,86.0,3.67,56
2026-07-26 10:05:12.000,18.488014,73.821735,18.0,27.2,447.5,24.82,86.3,3.53,58
2026-07-26 10:05:12.600,18.487992,73.821686,17.7,27.1,450.5,24.86,86.2,3.35,57
2026-07-26 10:05:13.200,18.488,73.821698,16.2,26.9,454.0,24.9,86.0,3.59,53
2026-07-26 10:05:13.800,18.48809,73.821686,17.8,26.8,451.3,24.89,86.3,3.62,58
2026-07-26 10:05:14.400,18.488126,73.821636,17.4,26.6,448.5,24.72,85.9,3.61,54
2026-07-26 10:05:15.000,18.488069,73.821623,18.3,26.9,447.6,24.81,86.1,3.58,58
2026-07-26 10:05:15.600,18.488131,73.821601,18.1,28.2,453.2,24.94,86.2,3.53,56
2026-07-26 10:05:16.200,18.488174,73.821547,18.2,27.3,452.0,24.84,86.4,3.6,57
2026-07-26 10:05:16.800,18.488132,73.821559,17.2,27.7,461.2,24.92,86.2,3.67,56
2026-07-26 10:05:17.400,18.488107,73.82153,17.3,26.8,448.8,24.84,86.5,3.56,55
2026-07-26 10:05:18.000,18.488169,73.821484,17.3,27.7,451.2,24.85,85.9,3.64,55
2026-07-26 10:05:18.600,18.488242,73.821497,17.0,26.6,449.5,25.0,86.3,3.49,55
2026-07-26 10:05:19.200,18.488232,73.82148,17.7,26.8,447.5,24.79,85.9,3.55,58
2026-07-26 10:05:19.800,18.488222,73.821471,17.8,27.3,447.9,24.89,86.2,3.48,57
2026-07-26 10:05:20.400,18.488213,73.821434,18.7,27.6,448.8,24.86,86.4,3.57,59
2026-07-26 10:05:21.000,18.488257,73.821445,18.2,26.9,455.4,24.86,86.2,3.67,57
2026-07-26 10:05:21.600,18.488292,73.8214,18.0,28.0,456.1,24.85,86.7,3.48,59
2026-07-26 10:05:22.200,18.488303,73.821358,17.7,27.9,454.5,24.71,86.3,3.47,55
2026-07-26 10:05:22.800,18.488293,73.821381,17.9,28.3,451.9,24.9,86.3,3.63,57
2026-07-26 10:05:23.400,18.488307,73.821283,17.5,28.1,449.7,24.92,86.4,3.37,58
2026-07-26 10:05:24.000,18.488328,73.821321,17.6,28.2,451.2,25.03,85.9,3.56,56
2026-07-26 10:05:24.600,18.488374,73.821333,18.5,29.0,449.9,24.87,86.0,3.54,58
2026-07-26 10:05:25.200,18.488382,73.821262,18.0,26.6,447.7,24.83,86.7,3.5,57
2026-07-26 10:05:25.800,18.488389,73.821274,17.7,26.7,451.8,24.92,85.4,3.29,59
